Date,Open,High,Low,Close,Adj Close,Volume,Source,Date,Open,High,Low,Close,Adj Close,Volume,Source,Date,Open,High,Low,Close,Adj Close,Volume,Source
2016-02-23,33.77,34.419998,33.369999,33.790001,27.40917,3444300,ADM.csv,2016-02-23,51.299999,51.470001,49.09,49.700001,39.921329,1827600,BG.csv,2016-02-23,67.747643,67.747643,66.3386,66.865211,56.019882,4448419,DD.csv
2016-02-24,33.549999,33.91,33.080002,33.849998,27.457848,3769600,ADM.csv,2016-02-24,49.41,49.82,48.740002,49.59,39.832966,2014100,BG.csv,2016-02-24,66.039719,67.221031,65.726601,67.164101,56.270298,4353005,DD.csv
2016-02-25,34.040001,34.740002,33.75,34.619999,28.082438,3580400,ADM.csv,2016-02-25,49.830002,51.25,49.419998,50.990002,40.957508,2663000,BG.csv,2016-02-25,67.377586,68.459274,66.836746,68.459274,57.355396,3773283,DD.csv
2016-02-26,34.720001,35.099998,34.5,34.790001,28.220343,3803200,ADM.csv,2016-02-26,51.25,51.57,50.419998,50.470001,40.539818,1297600,BG.csv,2016-02-26,68.971649,69.825615,68.772392,69.370171,58.118546,3967133,DD.csv
2016-02-29,34.790001,35.41,34.549999,34.959999,28.358232,5092100,ADM.csv,2016-02-29,50.560001,50.860001,49.639999,49.720001,39.937389,1654100,BG.csv,2016-02-29,69.213608,70.793434,69.042816,69.185143,57.963531,6130602,DD.csv
2016-03-01,35.130001,35.619999,34.560001,35.48,28.780041,4412900,ADM.csv,2016-03-01,49.939999,50.59,49.549999,50.0,40.1623,1394600,BG.csv,2016-03-01,70.010635,71.320045,69.811378,71.263115,59.704453,5126084,DD.csv
2016-03-02,35.279999,35.91,35.189999,35.830002,29.063948,3392300,ADM.csv,2016-03-02,50.080002,51.599998,49.540001,51.5,41.367168,2026500,BG.csv,2016-03-02,70.523018,71.16349,69.669052,70.622643,59.16785,4896542,DD.csv
2016-03-03,36.169998,36.860001,35.740002,36.830002,29.875109,4054800,ADM.csv,2016-03-03,51.889999,54.150002,51.560001,54.02,43.391346,2118600,BG.csv,2016-03-03,70.679573,71.063858,70.053337,70.594177,59.144016,3356988,DD.csv
2016-03-04,36.900002,37.990002,36.900002,37.650002,30.54026,5268800,ADM.csv,2016-03-04,54.279999,56.110001,54.27,54.900002,44.098213,1869100,BG.csv,2016-03-04,70.594177,72.017448,69.967941,71.576233,59.966805,5447386,DD.csv
2016-03-07,37.169998,37.290001,36.849998,37.139999,30.12656,3599700,ADM.csv,2016-03-07,54.57,56.330002,54.509998,55.950001,44.94162,1314800,BG.csv,2016-03-07,71.10656,71.789726,70.437622,70.821899,59.334816,7553452,DD.csv
2016-03-08,37.029999,37.27,35.57,36.029999,29.226171,4266900,ADM.csv,2016-03-08,55.709999,56.360001,53.91,54.82,44.033943,1896500,BG.csv,2016-03-08,70.295296,70.636879,68.95742,69.49826,58.225853,6757468,DD.csv
2016-03-09,36.279999,36.439999,35.799999,36.060001,29.250513,3015700,ADM.csv,2016-03-09,55.09,56.470001,54.919998,55.400002,44.499847,1816300,BG.csv,2016-03-09,69.911011,70.380692,69.597893,69.825615,58.50013,2458705,DD.csv
2016-03-10,36.110001,36.349998,35.360001,35.77,29.015276,3242300,ADM.csv,2016-03-10,55.639999,56.02,54.41,55.709999,44.748829,1747500,BG.csv,2016-03-10,70.238365,70.921532,69.25631,69.92524,58.58358,3794572,DD.csv
2016-03-11,36.169998,36.630001,36.099998,36.599998,29.688538,2634400,ADM.csv,2016-03-11,56.169998,57.080002,55.860001,56.209999,45.150452,1452700,BG.csv,2016-03-11,70.565712,72.330566,70.565712,72.045914,60.360294,4857407,DD.csv
2016-03-14,36.400002,36.889999,36.200001,36.709999,29.777765,3183800,ADM.csv,2016-03-14,55.889999,56.369999,54.52,55.0,44.178528,1215600,BG.csv,2016-03-14,71.462372,72.117081,71.391212,71.562004,59.954853,2940412,DD.csv
2016-03-15,36.299999,36.669998,36.139999,36.560001,29.656092,2917500,ADM.csv,2016-03-15,55.0,55.529999,54.060001,54.759998,43.985752,826300,BG.csv,2016-03-15,71.049629,71.462372,70.75074,71.433907,59.847569,3974721,DD.csv
2016-03-16,36.380001,37.59,36.380001,37.459999,30.386147,3620100,ADM.csv,2016-03-16,54.709999,55.200001,54.139999,54.82,44.033943,1079400,BG.csv,2016-03-16,71.277351,72.344803,70.87883,72.102844,60.407982,3424087,DD.csv
2016-03-17,37.509998,38.759998,37.509998,38.200001,30.986393,4384800,ADM.csv,2016-03-17,54.639999,56.18,54.639999,55.59,44.652443,1057000,BG.csv,2016-03-17,72.145546,73.269928,72.017448,73.156067,61.290371,4099785,DD.csv
2016-03-18,38.330002,38.959999,37.91,38.07,30.880949,6360700,ADM.csv,2016-03-18,56.060001,56.900002,55.290001,55.830002,44.845222,1656500,BG.csv,2016-03-18,73.454948,74.337379,73.255692,73.526115,61.600422,7118538,DD.csv
2016-03-21,37.849998,38.279999,37.720001,38.169998,30.962059,3302000,ADM.csv,2016-03-21,55.540001,56.139999,55.240002,55.34,44.451641,1385600,BG.csv,2016-03-21,73.312622,73.583046,72.102844,73.355324,61.457314,5003057,DD.csv
2016-03-22,37.900002,37.950001,37.549999,37.610001,30.507818,2265200,ADM.csv,2016-03-22,55.02,55.810001,54.439999,55.09,44.25082,1064400,BG.csv,2016-03-22,72.743317,73.355324,72.487129,72.942574,61.111526,4022498,DD.csv
2016-03-23,37.48,37.59,36.549999,36.599998,29.688538,4072900,ADM.csv,2016-03-23,55.0,55.099998,54.16,54.240002,43.568069,1290900,BG.csv,2016-03-23,72.828712,73.469185,72.657921,72.842949,61.028057,3016153,DD.csv
2016-03-24,36.299999,36.73,35.830002,36.470001,29.583092,3465900,ADM.csv,2016-03-24,54.110001,56.040001,53.5,55.849998,44.861298,1754400,BG.csv,2016-03-24,72.373268,73.056435,71.889359,73.042206,61.194992,3686582,DD.csv
2016-03-28,36.599998,36.709999,36.240002,36.349998,29.485748,2637300,ADM.csv,2016-03-28,55.849998,56.779999,55.59,56.169998,45.11832,1166200,BG.csv,2016-03-28,73.540344,73.810768,73.241463,73.383789,61.481182,3582666,DD.csv
2016-03-29,36.439999,36.98,36.220001,36.869999,29.907553,2657300,ADM.csv,2016-03-29,56.009998,56.98,55.919998,56.93,45.728798,1326300,BG.csv,2016-03-29,72.330566,72.928345,71.604698,72.757553,61.505245,4574888,DD.csv
2016-03-30,37.009998,37.200001,36.259998,36.619999,29.704765,2871900,ADM.csv,2016-03-30,57.0,58.200001,55.799999,56.5,45.383404,1466900,BG.csv,2016-03-30,73.212997,73.511887,72.899879,73.269928,61.938362,3636486,DD.csv
2016-03-31,36.689999,36.75,35.98,36.310001,29.4533,3771000,ADM.csv,2016-03-31,56.330002,57.34,56.310001,56.669998,45.519951,1467200,BG.csv,2016-03-31,73.56881,73.583046,71.932053,72.387497,61.192425,3939661,DD.csv
2016-04-01,36.049999,36.509998,35.380001,36.470001,29.583092,3167100,ADM.csv,2016-04-01,56.32,56.959999,55.169998,56.900002,45.704693,1087400,BG.csv,2016-04-01,71.718559,73.027969,71.220421,72.786018,61.529285,4243890,DD.csv
2016-04-04,36.330002,36.529999,35.950001,36.040001,29.234289,2650500,ADM.csv,2016-04-04,56.700001,56.700001,55.73,55.970001,44.95768,1453300,BG.csv,2016-04-04,72.401733,72.914108,72.145546,72.686386,61.445076,3404766,DD.csv
2016-04-05,35.57,35.57,34.549999,35.110001,28.479916,5541000,ADM.csv,2016-04-05,55.5,56.18,54.880001,55.700001,44.740799,2519400,BG.csv,2016-04-05,72.145546,72.985275,72.06015,72.216705,61.048038,3189206,DD.csv
2016-04-06,35.09,35.549999,34.790001,35.540001,28.828712,3241600,ADM.csv,2016-04-06,55.669998,56.279999,54.720001,55.619999,44.676548,1326500,BG.csv,2016-04-06,72.216705,72.714851,71.277351,72.487129,61.276638,4462963,DD.csv
2016-04-07,35.349998,36.220001,35.290001,35.720001,28.974722,3302700,ADM.csv,2016-04-07,55.610001,57.049999,55.419998,56.43,45.327175,2264300,BG.csv,2016-04-07,71.83242,72.06015,71.305817,71.789726,60.687077,4096483,DD.csv
2016-04-08,36.119999,36.540001,35.950001,36.09,29.274847,2319000,ADM.csv,2016-04-08,56.880001,57.169998,55.990002,56.25,45.182579,1037200,BG.csv,2016-04-08,72.60099,72.942574,71.932053,72.259407,61.084118,2888560,DD.csv
2016-04-11,36.119999,36.650002,35.970001,36.0,29.201841,2505600,ADM.csv,2016-04-11,56.110001,57.209999,56.07,56.139999,45.094234,1018900,BG.csv,2016-04-11,72.501358,72.928345,72.074379,72.245171,61.072102,2510276,DD.csv
2016-04-12,36.040001,36.900002,36.029999,36.830002,29.875109,2202400,ADM.csv,2016-04-12,56.18,56.48,55.73,56.41,45.311104,1274400,BG.csv,2016-04-12,72.472893,73.540344,72.330566,73.469185,62.106796,3625947,DD.csv
2016-04-13,37.060001,37.299999,36.98,37.139999,30.12656,2756500,ADM.csv,2016-04-13,56.560001,57.029999,56.380001,56.529999,45.407494,1229900,BG.csv,2016-04-13,73.98156,74.508171,73.796539,74.308914,62.816677,4004863,DD.csv
2016-04-14,37.02,37.110001,36.349998,36.59,29.680428,2842700,ADM.csv,2016-04-14,56.360001,56.669998,56.02,56.540001,45.415531,1185700,BG.csv,2016-04-14,74.437012,75.077477,74.166588,74.522408,62.99715,3723117,DD.csv
2016-04-15,36.639999,37.330002,36.52,37.299999,30.256361,3092200,ADM.csv,2016-04-15,56.91,57.919998,56.57,57.509998,46.194675,1767000,BG.csv,2016-04-15,74.80706,74.849754,73.967331,74.536636,63.009182,3112762,DD.csv
2016-04-18,37.099998,37.82,36.880001,37.709999,30.588926,3523500,ADM.csv,2016-04-18,57.299999,57.91,57.18,57.900002,46.507946,1382000,BG.csv,2016-04-18,74.536636,74.792824,73.682678,74.778595,63.213711,5266395,DD.csv
2016-04-19,37.98,38.580002,37.84,38.23,31.010725,3142500,ADM.csv,2016-04-19,57.75,59.5,57.740002,59.189999,47.544132,1645900,BG.csv,2016-04-19,75.234039,75.902977,75.134407,75.504463,63.827328,4441112,DD.csv
2016-04-20,38.25,38.990002,38.07,38.869999,31.529863,4224900,ADM.csv,2016-04-20,59.23,59.970001,58.919998,59.52,47.809208,1916300,BG.csv,2016-04-20,75.902977,75.931442,73.9104,73.924629,62.491817,6232901,DD.csv
2016-04-21,39.0,39.16,38.200001,38.349998,31.108078,3701200,ADM.csv,2016-04-21,59.57,60.380001,59.060001,59.43,47.736916,1365100,BG.csv,2016-04-21,74.294678,74.792824,73.583046,73.98156,62.539951,4143768,DD.csv
2016-04-22,38.790001,39.630001,38.639999,39.619999,32.138252,4194400,ADM.csv,2016-04-22,59.0,59.900002,58.799999,59.889999,48.106411,1430700,BG.csv,2016-04-22,74.522408,75.177109,74.380074,74.87822,63.297935,3797664,DD.csv
2016-04-25,39.369999,39.459999,38.91,39.259998,31.846228,3022900,ADM.csv,2016-04-25,59.889999,60.09,58.860001,59.279999,47.616428,1231900,BG.csv,2016-04-25,74.593567,74.778595,73.49765,74.778595,63.213711,5023503,DD.csv
2016-04-26,39.5,40.0,39.189999,39.73,32.227482,4037600,ADM.csv,2016-04-26,59.220001,60.119999,59.07,59.970001,48.170658,1085900,BG.csv,2016-04-26,75.433296,76.685776,75.390602,76.386887,64.573257,5458066,DD.csv
2016-04-27,39.740002,40.09,39.419998,39.91,32.373489,3090500,ADM.csv,2016-04-27,59.98,60.59,59.540001,60.459999,48.564259,1675200,BG.csv,2016-04-27,76.216095,76.828102,75.760651,76.287262,64.489059,5023644,DD.csv
2016-04-28,39.860001,40.619999,39.720001,40.07,32.503273,4531700,ADM.csv,2016-04-28,61.869999,63.580002,61.869999,62.509998,50.210907,3258200,BG.csv,2016-04-28,75.518692,76.671539,74.636269,76.031067,64.272484,6409326,DD.csv
2016-04-29,39.869999,40.110001,39.490002,39.939999,32.39782,4854100,ADM.csv,2016-04-29,62.66,62.810001,61.439999,62.5,50.202869,1822100,BG.csv,2016-04-29,76.159164,76.415352,74.408539,74.87822,63.297935,5027578,DD.csv
2016-05-02,39.59,40.549999,39.549999,40.259998,32.657394,5965200,ADM.csv,2016-05-02,62.52,62.880001,62.32,62.52,50.218941,1163000,BG.csv,2016-05-02,75.262505,75.376366,74.508171,74.93515,63.346043,7684629,DD.csv
2016-05-03,39.950001,40.650002,39.029999,39.099998,31.716444,5170800,ADM.csv,2016-05-03,62.220001,62.389999,61.25,61.790001,49.632584,1127100,BG.csv,2016-05-03,73.9104,74.266212,73.269928,73.682678,62.287277,4512005,DD.csv
2016-05-04,39.009998,39.369999,38.560001,38.720001,31.408205,4318300,ADM.csv,2016-05-04,61.610001,62.18,61.240002,62.07,49.857483,1229100,BG.csv,2016-05-04,72.714851,73.469185,72.487129,73.14183,61.830074,4353637,DD.csv
2016-05-05,38.869999,39.23,37.959999,38.080002,30.889057,3934400,ADM.csv,2016-05-05,62.310001,62.310001,60.490002,60.59,48.668686,1436300,BG.csv,2016-05-05,73.56881,73.98156,72.159775,72.373268,61.180382,3390503,DD.csv
2016-05-06,38.049999,38.360001,37.869999,38.200001,30.986393,2528600,ADM.csv,2016-05-06,60.549999,61.040001,60.130001,60.950001,48.957844,1115200,BG.csv,2016-05-06,72.230942,72.942574,72.159775,72.814484,61.553352,2992124,DD.csv
2016-05-09,38.23,38.389999,37.360001,37.73,30.605148,4166600,ADM.csv,2016-05-09,61.049999,61.790001,60.18,60.68,48.740967,893700,BG.csv,2016-05-09,72.657921,72.800247,72.145546,72.359032,61.168346,2779164,DD.csv
2016-05-10,37.950001,38.43,37.950001,38.400002,31.148626,2865000,ADM.csv,2016-05-10,60.990002,61.310001,60.419998,61.310001,49.247013,865900,BG.csv,2016-05-10,73.198761,73.583046,72.686386,73.355324,62.010548,2232184,DD.csv
2016-05-11,38.27,38.48,37.900002,37.959999,30.791718,2921000,ADM.csv,2016-05-11,61.16,61.759998,60.900002,61.18,49.142601,828900,BG.csv,2016-05-11,73.526115,73.725372,72.757553,72.942574,61.661648,2531916,DD.csv
2016-05-12,38.25,38.790001,38.040001,38.540001,31.262199,3288500,ADM.csv,2016-05-12,61.610001,62.029999,60.880001,61.369999,49.295208,826900,BG.csv,2016-05-12,73.953094,74.123886,72.871414,73.355324,62.010548,3405328,DD.csv
2016-05-13,38.41,38.43,37.450001,37.630001,30.524044,3219600,ADM.csv,2016-05-13,61.32,61.330002,60.200001,60.650002,48.716873,767200,BG.csv,2016-05-13,73.241463,73.454948,71.70433,71.946289,60.819435,3515778,DD.csv
2016-05-16,37.279999,37.900002,37.18,37.650002,30.7857,2145700,ADM.csv,2016-05-16,60.799999,61.639999,60.619999,60.939999,48.949802,835800,BG.csv,2016-05-16,72.06015,73.483414,72.017448,73.44072,62.082748,3615688,DD.csv
2016-05-17,37.439999,37.889999,37.360001,37.490002,30.654861,2708400,ADM.csv,2016-05-17,60.330002,61.09,59.98,60.139999,48.610332,966900,BG.csv,2016-05-17,73.212997,74.223518,73.127602,73.312622,61.974445,3802090,DD.csv
2016-05-18,37.200001,37.82,37.080002,37.509998,30.671225,3015000,ADM.csv,2016-05-18,60.139999,61.34,59.880001,60.880001,49.208473,1351800,BG.csv,2016-05-18,72.914108,73.625748,71.860893,72.316338,61.132248,3676675,DD.csv
2016-05-19,37.299999,38.380001,37.0,38.369999,31.374422,4223300,ADM.csv,2016-05-19,60.75,61.209999,59.970001,61.099998,49.386284,1071100,BG.csv,2016-05-19,71.661629,72.273636,71.177719,72.259407,61.084118,4492683,DD.csv
2016-05-20,38.59,40.130001,38.540001,39.830002,32.568245,6354200,ADM.csv,2016-05-20,61.290001,63.0,61.009998,62.740002,50.711884,1319700,BG.csv,2016-05-20,72.629456,73.625748,72.515594,73.099136,61.793987,3856402,DD.csv
2016-05-23,39.73,40.75,39.630001,40.439999,33.067024,4964900,ADM.csv,2016-05-23,62.509998,64.449997,62.490002,63.740002,51.520161,1655600,BG.csv,2016-05-23,72.95681,74.80706,72.828712,74.380074,62.87682,5571186,DD.csv
2016-05-24,41.23,42.139999,41.0,42.049999,34.383495,6777600,ADM.csv,2016-05-24,64.010002,65.190002,63.650002,64.449997,52.094063,1414400,BG.csv,2016-05-24,74.764359,75.305199,74.664734,75.177109,63.550594,4818482,DD.csv
2016-05-25,42.290001,42.73,42.130001,42.48,34.735088,4010700,ADM.csv,2016-05-25,64.660004,66.029999,64.559998,65.519997,52.958912,1867700,BG.csv,2016-05-25,75.305199,76.159164,75.191338,75.234039,63.598724,6881057,DD.csv
2016-05-26,42.970001,43.540001,42.66,43.07,35.217529,3557200,ADM.csv,2016-05-26,65.889999,66.589996,65.269997,65.900002,53.266064,1386900,BG.csv,2016-05-26,75.518692,75.589859,73.867699,73.995796,62.551991,3591589,DD.csv
2016-05-27,43.299999,43.540001,42.82,43.23,35.348351,3206500,ADM.csv,2016-05-27,66.209999,66.339996,65.169998,65.790001,53.177151,726500,BG.csv,2016-05-27,73.625748,74.493942,73.540344,74.266212,62.780563,3365701,DD.csv
2016-05-31,43.330002,43.540001,42.669998,42.77,34.972218,4692700,ADM.csv,2016-05-31,65.839996,67.169998,65.830002,67.07,54.211761,2342900,BG.csv,2016-05-31,74.180817,74.251984,72.714851,73.099136,61.793987,5195853,DD.csv
2016-06-01,42.77,42.950001,42.380001,42.830002,35.021278,6466600,ADM.csv,2016-06-01,66.809998,67.699997,66.519997,67.489998,54.551231,1489400,BG.csv,2016-06-01,72.686386,73.583046,72.06015,73.412254,62.058697,3569246,DD.csv
2016-06-02,42.77,43.73,42.610001,43.470001,35.544598,4760900,ADM.csv,2016-06-02,66.949997,68.230003,66.849998,67.739998,54.753311,1497400,BG.csv,2016-06-02,73.312622,74.365845,72.700623,74.351608,62.852749,5590859,DD.csv
2016-06-03,43.43,43.869999,43.369999,43.599998,35.650894,4518400,ADM.csv,2016-06-03,67.739998,67.949997,67.389999,67.769997,54.777561,1130900,BG.csv,2016-06-03,74.465469,75.789116,74.209282,75.661018,63.959663,6797376,DD.csv
2016-06-06,43.84,44.139999,43.580002,43.669998,35.70813,2994800,ADM.csv,2016-06-06,67.769997,68.220001,67.330002,67.449997,54.518902,954800,BG.csv,2016-06-06,75.860275,76.685776,75.83181,76.329956,64.525139,6554836,DD.csv
2016-06-07,43.790001,43.880001,43.5,43.66,35.699963,2508800,ADM.csv,2016-06-07,67.639999,67.639999,66.989998,67.150002,54.276428,1033600,BG.csv,2016-06-07,76.586143,76.671539,76.329956,76.429588,64.609367,4730305,DD.csv
2016-06-08,43.860001,44.099998,43.599998,43.82,35.830791,3194700,ADM.csv,2016-06-08,67.120003,67.669998,66.470001,66.5,53.751034,1351500,BG.csv,2016-06-08,76.486519,76.614609,76.016838,76.401123,64.585289,7371547,DD.csv
2016-06-09,43.630001,43.950001,43.23,43.830002,35.838966,3901700,ADM.csv,2016-06-09,66.269997,66.650002,65.419998,66.160004,53.476215,1620700,BG.csv,2016-06-09,75.789116,76.401123,75.29097,76.273026,64.477028,4490997,DD.csv
2016-06-10,43.439999,43.560001,42.740002,43.029999,35.184818,3327400,ADM.csv,2016-06-10,66.019997,66.120003,65.110001,65.400002,52.861904,1098800,BG.csv,2016-06-10,75.931442,76.415352,75.604088,75.974136,64.22438,5219812,DD.csv
2016-06-13,42.73,42.959999,41.779999,41.82,34.195427,4416100,ADM.csv,2016-06-13,65.400002,65.400002,62.27,62.43,50.461315,2517800,BG.csv,2016-06-13,75.461761,75.902977,74.863991,74.992081,63.39418,3874318,DD.csv
2016-06-14,41.709999,42.150002,41.360001,41.779999,34.16272,2708100,ADM.csv,2016-06-14,62.18,62.689999,61.68,62.169998,50.25116,1008000,BG.csv,2016-06-14,74.863991,75.120178,73.540344,74.195053,62.720417,5352042,DD.csv
2016-06-15,41.830002,42.52,41.790001,42.150002,34.465263,3160400,ADM.csv,2016-06-15,62.34,62.950001,61.889999,61.990002,50.105667,1380500,BG.csv,2016-06-15,74.180817,74.550873,73.597282,73.810768,62.395538,4510108,DD.csv
2016-06-16,41.880001,42.139999,41.560001,42.049999,34.383495,2618000,ADM.csv,2016-06-16,61.599998,61.799999,60.709999,61.380001,49.61261,979700,BG.csv,2016-06-16,73.511887,74.380074,73.013741,74.280449,62.792614,5077323,DD.csv
2016-06-17,41.869999,42.709999,41.869999,42.310001,34.596092,4035600,ADM.csv,2016-06-17,61.32,61.740002,61.02,61.57,49.766186,1362000,BG.csv,2016-06-17,74.308914,75.3479,74.123886,75.333672,63.682964,5888413,DD.csv
2016-06-20,42.830002,42.959999,42.439999,42.450001,34.710571,2998500,ADM.csv,2016-06-20,61.66,62.389999,61.66,61.73,49.895508,896600,BG.csv,2016-06-20,75.860275,76.771172,75.532928,75.532928,63.851398,6699644,DD.csv
2016-06-21,42.599998,42.639999,41.790001,41.939999,34.293549,4071200,ADM.csv,2016-06-21,61.990002,61.990002,61.07,61.560001,49.758099,955700,BG.csv,2016-06-21,75.774879,76.18763,75.490227,75.817581,64.09201,4483690,DD.csv
2016-06-22,42.029999,42.349998,41.950001,42.0,34.342602,2894200,ADM.csv,2016-06-22,61.32,62.43,61.169998,61.540001,49.74194,1000000,BG.csv,2016-06-22,75.974136,76.273026,75.64679,75.746414,64.031853,3485495,DD.csv
2016-06-23,42.43,42.759998,42.43,42.709999,34.923161,1955700,ADM.csv,2016-06-23,61.779999,62.18,61.43,61.619999,49.806591,639700,BG.csv,2016-06-23,76.500748,76.771172,76.144936,76.401123,64.585289,5340309,DD.csv
2016-06-24,41.200001,41.639999,40.400002,40.5,33.116085,5486000,ADM.csv,2016-06-24,59.919998,60.849998,58.740002,58.759998,47.494892,1779700,BG.csv,2016-06-24,73.867699,74.778595,73.127602,73.398018,62.046642,10740269,DD.csv
2016-06-27,40.09,40.189999,39.009998,39.139999,32.004044,5056300,ADM.csv,2016-06-27,58.220001,58.299999,56.689999,57.16,46.201641,1465300,BG.csv,2016-06-27,72.67215,72.971039,70.480316,71.120789,60.121593,8599705,DD.csv
2016-06-28,39.740002,40.57,39.599998,40.560001,33.165142,4241300,ADM.csv,2016-06-28,58.07,58.25,57.279999,58.200001,47.042255,901700,BG.csv,2016-06-28,71.149254,71.277351,67.961128,69.02858,58.895126,9893346,DD.csv
2016-06-29,41.02,41.73,41.0,41.580002,33.999184,3921200,ADM.csv,2016-06-29,58.18,59.200001,58.18,59.060001,47.737385,720300,BG.csv,2016-06-29,69.825615,70.836136,69.640587,70.309525,59.988018,7404359,DD.csv
2016-06-30,41.700001,42.900002,41.639999,42.889999,35.070351,4139200,ADM.csv,2016-06-30,59.150002,59.400002,58.779999,59.150002,47.810131,1563800,BG.csv,2016-06-30,70.366455,71.16349,69.996407,70.75074,60.364475,7859719,DD.csv
2016-07-01,42.990002,43.029999,42.349998,42.610001,34.841381,2998100,ADM.csv,2016-07-01,59.380001,59.619999,58.119999,58.560001,47.333244,1446100,BG.csv,2016-07-01,70.69381,71.391212,70.380692,70.508781,60.158043,6815714,DD.csv
2016-07-05,42.330002,42.380001,41.57,41.950001,34.301723,4844100,ADM.csv,2016-07-05,58.709999,58.959999,57.27,57.759998,46.686619,1255700,BG.csv,2016-07-05,70.124504,70.380692,69.327469,69.398636,59.210846,5735807,DD.csv
2016-07-06,41.669998,42.23,41.209999,42.119999,34.440723,5464700,ADM.csv,2016-07-06,57.5,58.25,57.110001,58.119999,46.9776,1014600,BG.csv,2016-07-06,68.701233,68.857788,67.619545,68.48774,58.433685,6213931,DD.csv
2016-07-07,42.25,42.849998,41.900002,42.119999,34.440723,2600400,ADM.csv,2016-07-07,58.669998,59.119999,57.849998,57.959999,46.848259,829800,BG.csv,2016-07-07,68.558907,69.213608,68.032295,68.601601,58.530827,3847408,DD.csv
2016-07-08,42.509998,43.509998,42.509998,43.48,35.552773,3348200,ADM.csv,2016-07-08,58.490002,60.150002,58.299999,60.0,48.497173,1440300,BG.csv,2016-07-08,69.412865,70.608414,68.445045,70.309525,59.988018,6631772,DD.csv
2016-07-11,43.540001,43.73,43.139999,43.16,35.291115,2358600,ADM.csv,2016-07-11,60.080002,60.16,59.360001,59.509998,48.101112,830600,BG.csv,2016-07-11,70.466087,71.505074,70.380692,70.949997,60.534477,3983152,DD.csv
2016-07-12,43.23,43.57,42.759998,43.290001,35.397415,2698000,ADM.csv,2016-07-12,59.98,60.68,59.970001,60.459999,48.868988,965100,BG.csv,2016-07-12,71.519302,73.099136,71.476608,72.515594,61.870251,5026946,DD.csv
2016-07-13,43.25,43.41,42.849998,43.099998,35.242058,2697600,ADM.csv,2016-07-13,60.490002,60.57,59.490002,60.209999,48.666908,806400,BG.csv,2016-07-13,72.857178,72.999504,72.430199,72.842949,62.149544,3114519,DD.csv
2016-07-14,43.349998,43.599998,43.139999,43.48,35.552773,2840200,ADM.csv,2016-07-14,60.509998,60.68,60.119999,60.509998,48.909409,740700,BG.csv,2016-07-14,73.554581,74.294678,73.241463,73.725372,62.902416,3449522,DD.csv
2016-07-15,43.549999,44.0,43.400002,43.950001,35.937092,2898700,ADM.csv,2016-07-15,60.68,61.130001,60.240002,61.049999,49.345871,1040700,BG.csv,2016-07-15,73.881935,74.209282,73.56881,74.095421,63.218151,2523907,DD.csv
2016-07-18,44.0,44.310001,43.919998,44.25,36.182392,2386600,ADM.csv,2016-07-18,61.049999,61.68,60.689999,61.150002,49.426712,971300,BG.csv,2016-07-18,74.081192,75.063248,73.711143,74.863991,63.873905,2758507,DD.csv
2016-07-19,44.0,44.080002,43.330002,43.48,35.552773,2751900,ADM.csv,2016-07-19,61.130001,61.209999,60.610001,60.73,49.087227,834200,BG.csv,2016-07-19,74.294678,74.906685,74.152351,74.522408,63.582455,2339472,DD.csv
2016-07-20,43.330002,43.57,43.0,43.389999,35.479183,2704600,ADM.csv,2016-07-20,60.91,61.5,60.779999,61.419998,49.644936,786500,BG.csv,2016-07-20,74.550873,75.64679,74.237747,75.362129,64.298897,3478961,DD.csv
2016-07-21,43.349998,43.869999,43.200001,43.389999,35.479183,2352000,ADM.csv,2016-07-21,61.48,62.09,61.200001,61.68,49.855091,658400,BG.csv,2016-07-21,75.419067,75.433296,74.422775,74.721664,63.752457,3374764,DD.csv
2016-07-22,43.400002,43.799999,43.259998,43.720001,35.749023,1900000,ADM.csv,2016-07-22,61.75,62.380001,61.48,62.200001,50.275398,694200,BG.csv,2016-07-22,74.920921,75.803345,74.622032,75.604088,64.505341,2713611,DD.csv
2016-07-25,43.610001,43.790001,43.5,43.599998,35.650894,1716400,ADM.csv,2016-07-25,62.200001,62.200001,61.32,61.389999,49.620697,921300,BG.csv,2016-07-25,75.376366,75.888741,75.063248,75.817581,64.687492,2963317,DD.csv
2016-07-26,43.639999,44.119999,43.630001,43.869999,35.871681,2139100,ADM.csv,2016-07-26,61.330002,61.68,60.900002,61.200001,49.467113,743000,BG.csv,2016-07-26,76.130699,76.828102,76.073769,76.201859,65.015373,4716674,DD.csv
2016-07-27,43.869999,44.169998,43.560001,43.900002,35.896206,2383100,ADM.csv,2016-07-27,61.240002,61.57,60.880001,61.23,49.491364,1021900,BG.csv,2016-07-27,76.087997,76.685776,75.575623,76.329956,65.124634,3187660,DD.csv
2016-07-28,44.02,45.0,43.799999,44.939999,36.746593,4282600,ADM.csv,2016-07-28,63.0,65.529999,62.0,65.349998,52.82151,2017100,BG.csv,2016-07-28,76.714241,77.013123,75.974136,76.386887,65.173225,4599058,DD.csv
2016-07-29,44.740002,45.389999,44.740002,45.080002,36.861065,4834200,ADM.csv,2016-07-29,65.199997,65.940002,65.040001,65.839996,53.217567,1043400,BG.csv,2016-07-29,76.842331,77.112755,76.273026,76.386887,65.173225,6811147,DD.csv
