"Date","Price","Open","High","Low","Vol.","Change %"
"09/14/2020","46.25","46.04","46.32","45.40","915.27K","1.34%"
"09/11/2020","45.64","45.37","45.81","45.01","688.11K","0.55%"
"09/10/2020","45.39","45.89","46.39","45.37","538.11K","-1.00%"
"09/09/2020","45.85","45.45","46.26","45.33","598.90K","1.39%"
"09/08/2020","45.22","46.27","46.30","45.10","895.76K","-2.71%"
"09/04/2020","46.48","46.23","46.67","45.24","654.51K","1.57%"
"09/03/2020","45.76","46.59","47.22","45.59","770.71K","-1.40%"
"09/02/2020","46.41","45.62","46.52","45.37","809.58K","2.07%"
"09/01/2020","45.47","45.52","46.08","45.01","580.76K","-0.33%"
"08/31/2020","45.62","46.45","46.64","45.58","961.46K","-2.25%"
"08/28/2020","46.67","46.30","46.72","45.82","717.14K","0.93%"
"08/27/2020","46.24","46.66","46.90","45.92","542.48K","-0.88%"
"08/26/2020","46.65","46.92","47.05","46.30","578.37K","-0.62%"
"08/25/2020","46.94","47.19","47.36","46.14","906.46K","0.23%"
"08/24/2020","46.83","47.09","47.56","46.52","692.79K","0.13%"
"08/21/2020","46.77","46.10","47.01","46.03","1.01M","1.70%"
"08/20/2020","45.99","46.25","46.76","45.70","888.42K","-1.50%"
"08/19/2020","46.69","46.17","47.07","46.13","836.36K","1.13%"
"08/18/2020","46.17","46.34","46.40","45.86","635.67K","-0.47%"
"08/17/2020","46.39","46.02","46.94","46.01","750.61K","1.00%"
"08/14/2020","45.93","45.75","46.38","45.53","838.72K","-1.16%"
"08/13/2020","46.47","47.00","47.00","46.31","900.51K","-0.73%"
"08/12/2020","46.81","47.25","47.39","46.69","744.73K","0.19%"
"08/11/2020","46.72","47.47","47.77","46.68","828.01K","-0.17%"
"08/10/2020","46.80","45.48","47.04","45.44","1.04M","2.95%"
"08/07/2020","45.46","44.42","45.59","44.38","808.74K","1.70%"
"08/06/2020","44.70","44.60","45.15","44.60","788.50K","-0.31%"
"08/05/2020","44.84","44.67","44.99","44.30","1.01M","1.20%"
"08/04/2020","44.31","44.03","44.34","43.11","1.04M","0.64%"
"08/03/2020","44.03","43.65","44.66","43.38","1.24M","1.36%"
"07/31/2020","43.44","44.63","44.94","42.85","1.42M","-3.49%"
"07/30/2020","45.01","44.62","45.64","44.56","1.26M","-0.38%"
"07/29/2020","45.18","45.76","46.69","43.86","2.38M","1.30%"
"07/28/2020","44.60","44.95","45.56","44.11","1.00M","-0.89%"
"07/27/2020","45.00","43.90","45.02","43.65","1.04M","1.51%"
"07/24/2020","44.33","44.70","44.98","44.00","895.88K","-1.00%"
"07/23/2020","44.78","43.34","45.14","43.34","1.14M","3.25%"
"07/22/2020","43.37","42.79","43.61","42.63","803.27K","1.12%"
"07/21/2020","42.89","42.06","43.29","42.06","1.12M","2.34%"
"07/20/2020","41.91","42.73","43.05","41.57","927.33K","-2.67%"
"07/17/2020","43.06","43.09","43.46","42.76","874.16K","0.51%"
"07/16/2020","42.84","43.05","43.89","42.62","1.01M","-0.90%"
"07/15/2020","43.23","42.47","43.48","42.02","1.88M","3.17%"
"07/14/2020","41.90","40.31","41.96","40.14","1.17M","3.46%"
"07/13/2020","40.50","40.57","41.14","39.74","1.17M","1.53%"
"07/10/2020","39.89","38.23","40.03","38.23","975.83K","4.34%"
"07/09/2020","38.23","38.93","39.00","38.00","904.64K","-2.45%"
"07/08/2020","39.19","39.64","40.07","38.84","893.01K","-1.14%"
"07/07/2020","39.64","40.04","40.04","39.37","1.01M","-2.10%"
"07/06/2020","40.49","40.35","40.73","39.94","1.30M","1.78%"
"07/02/2020","39.78","41.10","41.53","39.73","1.55M","-0.87%"
"07/01/2020","40.13","41.10","41.26","40.04","1.56M","-2.43%"
"06/30/2020","41.13","40.85","41.37","40.30","1.10M","0.78%"
"06/29/2020","40.81","40.56","41.36","40.44","907.97K","1.47%"
"06/26/2020","40.22","42.38","42.38","40.20","2.11M","-5.41%"
"06/25/2020","42.52","41.29","42.60","41.21","2.06M","3.23%"
"06/24/2020","41.19","40.53","42.17","39.70","2.61M","0.27%"
"06/23/2020","41.08","40.69","41.56","40.42","1.58M","1.71%"
"06/22/2020","40.39","40.66","40.91","40.03","1.07M","-0.59%"
"06/19/2020","40.63","42.00","42.00","40.63","2.54M","-1.41%"
"06/18/2020","41.21","39.97","41.36","39.71","1.49M","1.98%"
"06/17/2020","40.41","41.07","41.11","40.08","1.12M","-1.63%"
"06/16/2020","41.08","41.00","41.47","39.97","1.22M","3.16%"
"06/15/2020","39.82","38.04","40.10","37.82","1.31M","1.09%"
"06/12/2020","39.39","40.01","40.24","38.64","1.74M","1.31%"
"06/11/2020","38.88","39.89","39.97","38.71","2.29M","-3.81%"
"06/10/2020","40.42","42.84","43.09","40.38","1.54M","-5.80%"
"06/09/2020","42.91","43.00","43.29","42.10","1.06M","-2.05%"
"06/08/2020","43.81","43.40","44.37","43.31","1.74M","3.16%"
"06/05/2020","42.47","42.80","44.86","42.33","1.52M","2.83%"
"06/04/2020","41.30","41.19","41.86","40.61","967.42K","-0.22%"
"06/03/2020","41.39","40.44","41.67","40.38","1.49M","3.81%"
"06/02/2020","39.87","39.97","39.99","38.93","1.74M","1.66%"
"06/01/2020","39.22","38.89","39.82","38.67","1.62M","0.51%"
"05/29/2020","39.02","38.46","39.33","37.91","3.15M","0.39%"
"05/28/2020","38.87","39.70","39.89","38.65","1.44M","-1.24%"
"05/27/2020","39.36","38.38","39.86","38.31","3.10M","4.35%"
"05/26/2020","37.72","37.18","38.10","36.93","2.63M","6.61%"
"05/22/2020","35.38","35.40","35.60","34.57","1.41M","-0.42%"
"05/21/2020","35.53","35.35","35.71","35.00","1.25M","-0.17%"
"05/20/2020","35.59","35.46","35.95","35.18","1.33M","1.28%"
"05/19/2020","35.14","35.50","35.97","34.97","1.29M","-0.82%"
"05/18/2020","35.43","35.42","35.90","35.12","1.80M","3.20%"
"05/15/2020","34.33","34.02","34.80","33.73","1.42M","-1.27%"
"05/14/2020","34.77","33.93","34.85","33.08","1.45M","1.22%"
"05/13/2020","34.35","35.06","35.24","33.82","1.61M","-0.81%"
"05/12/2020","34.63","35.30","35.62","34.53","1.40M","-0.12%"
"05/11/2020","34.67","36.16","36.41","34.62","1.81M","-5.09%"
"05/08/2020","36.53","37.10","37.44","36.05","1.63M","0.44%"
"05/07/2020","36.37","34.50","36.75","34.50","2.96M","6.35%"
"05/06/2020","34.20","35.00","35.42","32.68","5.26M","-9.86%"
"05/05/2020","37.94","38.00","38.60","37.83","995.48K","0.66%"
"05/04/2020","37.69","37.56","38.09","37.16","1.52M","-0.53%"
"05/01/2020","37.89","39.09","39.44","37.60","1.00M","-4.49%"
"04/30/2020","39.67","41.21","41.43","39.55","1.06M","-4.75%"
"04/29/2020","41.65","41.04","42.07","40.89","1.11M","3.04%"
"04/28/2020","40.42","40.50","40.71","39.57","1.02M","1.84%"
"04/27/2020","39.69","39.71","40.00","39.17","1.71M","0.20%"
"04/24/2020","39.61","39.77","39.83","38.74","1.09M","1.23%"
"04/23/2020","39.13","38.00","39.36","38.00","1.09M","3.52%"
"04/22/2020","37.80","36.81","38.11","36.45","1.64M","4.62%"
"04/21/2020","36.13","38.13","38.30","36.09","1.43M","-7.07%"
"04/20/2020","38.88","39.50","40.13","38.77","1.14M","-3.02%"
"04/17/2020","40.09","38.93","40.11","38.61","1.79M","5.20%"
"04/16/2020","38.11","36.92","38.39","36.39","1.49M","3.22%"
"04/15/2020","36.92","38.48","38.53","36.36","1.50M","-6.44%"
"04/14/2020","39.46","39.97","40.72","38.78","1.40M","1.31%"
"04/13/2020","38.95","40.86","41.15","38.89","1.03M","-4.60%"
"04/09/2020","40.83","39.85","41.41","39.53","1.36M","3.52%"
"04/08/2020","39.44","38.49","39.80","38.18","1.63M","3.73%"
"04/07/2020","38.02","39.54","41.26","37.99","1.36M","-0.65%"
"04/06/2020","38.27","38.67","39.29","37.95","1.53M","2.96%"
"04/03/2020","37.17","38.55","39.08","36.63","1.23M","-4.89%"
"04/02/2020","39.08","38.34","39.79","37.80","1.59M","1.85%"
"04/01/2020","38.37","39.59","40.44","37.53","1.73M","-6.48%"
"03/31/2020","41.03","39.71","41.46","39.69","1.99M","3.64%"
"03/30/2020","39.59","36.51","40.19","35.65","1.77M","9.39%"
"03/27/2020","36.19","36.31","37.33","35.15","1.69M","-3.85%"
"03/26/2020","37.64","37.16","38.80","36.32","1.54M","2.76%"
"03/25/2020","36.63","35.56","38.95","35.23","2.05M","4.66%"
"03/24/2020","35.00","34.69","35.61","34.12","1.83M","6.90%"
"03/23/2020","32.74","31.62","33.79","30.74","2.09M","3.02%"
"03/20/2020","31.78","33.41","35.06","31.70","2.26M","-2.93%"
"03/19/2020","32.74","30.00","33.95","29.00","2.22M","8.23%"
"03/18/2020","30.25","33.00","33.50","29.64","2.40M","-14.28%"
"03/17/2020","35.29","35.02","36.51","33.64","2.58M","4.90%"
"03/16/2020","33.64","35.96","37.62","33.32","1.70M","-12.76%"
"03/13/2020","38.56","38.00","39.38","36.00","1.73M","6.67%"
"03/12/2020","36.15","37.48","38.53","34.11","3.13M","-9.40%"
"03/11/2020","39.90","42.16","42.40","39.32","1.94M","-7.94%"
"03/10/2020","43.34","44.70","44.78","40.75","1.66M","-0.55%"
"03/09/2020","43.58","43.93","45.67","42.19","2.27M","-6.98%"
"03/06/2020","46.85","47.29","47.54","45.88","1.53M","-3.24%"
"03/05/2020","48.42","48.57","49.10","47.91","1.03M","-2.60%"
"03/04/2020","49.71","49.32","50.30","49.26","1.65M","2.37%"
"03/03/2020","48.56","48.91","49.89","48.04","1.13M","-0.96%"
"03/02/2020","49.03","47.21","49.19","47.06","1.79M","4.43%"
"02/28/2020","46.95","46.68","47.55","45.65","2.19M","-1.88%"
"02/27/2020","47.85","49.90","49.99","47.51","1.62M","-5.30%"
"02/26/2020","50.53","51.25","51.94","50.52","1.32M","-0.96%"
"02/25/2020","51.02","52.92","52.97","50.62","1.26M","-3.77%"
"02/24/2020","53.02","52.75","53.18","52.22","1.21M","-0.39%"
"02/21/2020","53.23","53.63","53.86","53.00","579.77K","-1.39%"
"02/20/2020","53.98","53.61","54.04","53.17","853.82K","0.41%"
"02/19/2020","53.76","53.79","54.20","53.57","1.08M","0.30%"
"02/18/2020","53.60","54.00","54.00","52.95","1.09M","-1.14%"
"02/14/2020","54.22","55.72","55.72","54.18","1.30M","-2.78%"
"02/13/2020","55.77","55.15","56.79","54.66","2.25M","1.36%"
"02/12/2020","55.02","56.60","57.50","54.84","2.76M","0.04%"
"02/11/2020","55.00","54.92","56.31","54.70","1.71M","0.60%"
"02/10/2020","54.67","53.82","55.16","53.62","1.52M","1.09%"
"02/07/2020","54.08","53.49","54.43","53.12","879.36K","0.82%"
"02/06/2020","53.64","54.64","55.00","53.63","887.75K","-1.32%"
"02/05/2020","54.36","53.30","54.65","53.29","919.14K","2.60%"
"02/04/2020","52.98","53.57","54.32","52.80","780.89K","-0.02%"
"02/03/2020","52.99","52.69","53.44","52.52","887.65K","1.07%"
"01/31/2020","52.43","52.24","52.43","51.81","978.09K","-0.08%"
"01/30/2020","52.47","51.00","52.50","50.91","956.17K","2.78%"
"01/29/2020","51.05","51.67","51.77","51.00","800.68K","-1.09%"
"01/28/2020","51.61","52.10","52.38","51.30","1.44M","-0.44%"
"01/27/2020","51.84","53.61","53.66","51.71","1.38M","-4.57%"
"01/24/2020","54.32","55.55","55.57","54.12","802.04K","-2.30%"
"01/23/2020","55.60","55.57","55.84","54.84","593.64K","-0.50%"
"01/22/2020","55.88","56.48","56.49","55.19","822.65K","-0.94%"
"01/21/2020","56.41","56.15","56.56","55.72","940.25K","0.62%"
"01/17/2020","56.06","56.32","56.58","55.88","1.32M","-0.46%"
"01/16/2020","56.32","55.66","56.54","55.41","692.74K","1.70%"
"01/15/2020","55.38","55.55","56.00","55.19","531.96K","-0.40%"
"01/14/2020","55.60","55.84","56.16","55.33","674.62K","-0.32%"
"01/13/2020","55.78","55.70","56.39","55.45","708.69K","0.22%"
"01/10/2020","55.66","55.91","56.34","55.55","673.31K","-0.57%"
"01/09/2020","55.98","56.39","56.54","55.21","799.61K","-0.73%"
"01/08/2020","56.39","57.01","57.13","56.13","827.51K","-1.14%"
"01/07/2020","57.04","57.55","57.81","56.93","733.46K","-0.83%"
"01/06/2020","57.52","57.64","57.79","57.10","1.39M","-0.72%"
"01/03/2020","57.94","57.36","57.98","57.30","782.35K","0.66%"
"01/02/2020","57.56","57.92","58.19","57.10","574.55K","0.02%"
"12/31/2019","57.55","57.12","57.75","56.94","634.01K","0.70%"
"12/30/2019","57.15","57.20","57.30","56.87","445.67K","-0.38%"
"12/27/2019","57.37","57.48","57.85","57.14","436.97K","-0.02%"
"12/26/2019","57.38","57.10","57.71","57.10","552.63K","0.58%"
"12/24/2019","57.05","57.23","57.31","56.90","177.67K","0.14%"
"12/23/2019","56.97","57.71","57.76","56.75","567.87K","-1.01%"
"12/20/2019","57.55","55.65","57.94","55.22","2.03M","2.80%"
"12/19/2019","55.98","56.29","56.32","55.73","709.88K","-0.29%"
"12/18/2019","56.14","55.67","56.19","55.32","1.14M","0.54%"
"12/17/2019","55.84","55.77","56.00","55.18","949.24K","-0.14%"
"12/16/2019","55.92","55.74","56.22","55.61","778.48K","0.27%"
"12/13/2019","55.77","56.16","56.20","55.06","854.14K","-0.29%"
"12/12/2019","55.93","55.44","56.14","55.28","768.23K","1.18%"
"12/11/2019","55.28","54.68","55.67","54.58","793.93K","1.04%"
"12/10/2019","54.71","54.53","55.14","54.14","1.11M","2.45%"
"12/09/2019","53.40","53.72","53.84","53.08","672.45K","-0.60%"
"12/06/2019","53.72","53.86","54.47","53.61","553.59K","0.39%"
"12/05/2019","53.51","53.21","53.65","52.79","792.01K","0.77%"
"12/04/2019","53.10","52.78","53.52","52.78","731.32K","0.45%"
"12/03/2019","52.86","52.99","53.26","52.48","764.11K","-1.27%"
"12/02/2019","53.54","53.25","54.09","53.12","560.82K","0.30%"
"11/29/2019","53.38","53.13","53.76","52.80","415.47K","-0.13%"
"11/27/2019","53.45","53.34","53.89","53.16","701.20K","0.32%"
"11/26/2019","53.28","53.87","54.15","53.03","923.54K","-1.11%"
"11/25/2019","53.88","54.07","54.62","53.86","712.54K","-0.37%"
"11/22/2019","54.08","54.48","55.32","54.08","515.04K","-1.02%"
"11/21/2019","54.64","55.30","55.30","54.55","637.98K","-1.19%"
"11/20/2019","55.30","55.67","55.67","54.63","1.61M","-0.65%"
"11/19/2019","55.66","54.65","55.87","54.65","1.25M","1.79%"
"11/18/2019","54.68","55.99","55.99","54.61","688.94K","-2.69%"
"11/15/2019","56.19","55.39","56.23","55.15","921.25K","1.33%"
"11/14/2019","55.45","55.08","55.75","55.03","702.90K","0.45%"
"11/13/2019","55.20","55.50","55.62","54.71","694.31K","-0.93%"
"11/12/2019","55.72","56.00","56.63","55.58","828.65K","-0.18%"
"11/11/2019","55.82","55.73","55.93","55.20","726.14K","-0.13%"
"11/08/2019","55.89","55.22","55.96","54.88","535.14K","0.79%"
"11/07/2019","55.45","55.50","56.35","55.30","691.38K","0.43%"
"11/06/2019","55.21","55.56","55.92","55.16","760.78K","-0.68%"
"11/05/2019","55.59","56.01","56.76","55.23","1.11M","-1.19%"
"11/04/2019","56.26","54.58","56.42","54.58","1.20M","3.76%"
"11/01/2019","54.22","54.15","54.62","53.72","1.24M","0.41%"
"10/31/2019","54.00","53.00","54.22","52.10","1.26M","2.35%"
"10/30/2019","52.76","55.04","55.99","52.31","2.27M","-6.10%"
"10/29/2019","56.19","55.04","56.53","55.04","1.18M","1.19%"
"10/28/2019","55.53","55.35","55.85","54.87","620.96K","0.52%"
"10/25/2019","55.24","54.58","55.35","54.34","525.37K","1.10%"
"10/24/2019","54.64","55.45","55.45","54.30","462.62K","-1.46%"
"10/23/2019","55.45","55.37","55.45","54.40","647.73K","0.09%"
"10/22/2019","55.40","55.21","55.45","54.72","907.45K","0.45%"
"10/21/2019","55.15","54.66","55.54","54.66","718.65K","0.82%"
"10/18/2019","54.70","54.98","55.64","54.21","988.68K","-0.64%"
"10/17/2019","55.05","55.23","55.34","54.51","815.80K","-0.63%"
"10/16/2019","55.40","56.94","57.12","55.23","861.62K","-3.03%"
"10/15/2019","57.13","56.61","57.34","56.20","894.83K","1.03%"
"10/14/2019","56.55","56.26","56.69","55.94","1.16M","0.60%"
"10/11/2019","56.21","55.77","56.98","55.77","1.09M","1.50%"
"10/10/2019","55.38","54.82","55.55","54.59","830.47K","1.00%"
"10/09/2019","54.83","54.56","54.93","54.23","669.09K","0.75%"
"10/08/2019","54.42","55.66","55.66","54.40","810.87K","-2.18%"
"10/07/2019","55.63","55.89","56.15","55.41","686.84K","-1.17%"
"10/04/2019","56.29","55.72","56.29","55.59","641.06K","0.90%"
"10/03/2019","55.79","55.50","55.85","54.82","668.21K","-0.13%"
"10/02/2019","55.86","56.30","56.45","55.43","699.48K","-0.94%"
"10/01/2019","56.39","56.87","57.17","55.95","1.11M","-0.41%"
"09/30/2019","56.62","56.51","57.04","56.29","847.35K","0.14%"
"09/27/2019","56.54","56.66","56.88","56.20","532.89K","-0.04%"
"09/26/2019","56.56","56.20","57.17","56.08","1.08M","0.86%"
"09/25/2019","56.08","55.67","56.45","55.59","869.91K","0.95%"
"09/24/2019","55.55","56.18","56.31","55.32","940.47K","-0.75%"
"09/23/2019","55.97","55.65","56.34","55.25","853.02K","0.02%"
"09/20/2019","55.96","56.14","56.51","55.72","1.70M","-0.34%"
"09/19/2019","56.15","57.10","57.10","56.08","703.73K","-1.46%"
"09/18/2019","56.98","56.75","57.17","56.27","928.45K","0.56%"
"09/17/2019","56.66","57.55","57.58","56.56","769.35K","-2.01%"
"09/16/2019","57.82","56.56","58.00","56.38","751.18K","1.74%"
"09/13/2019","56.83","57.38","57.70","56.60","2.09M","-1.17%"
"09/12/2019","57.50","57.70","58.05","56.94","812.84K","-0.81%"
"09/11/2019","57.97","57.19","58.00","56.57","869.40K","1.72%"
"09/10/2019","56.99","56.99","57.51","56.54","1.09M","-0.19%"
"09/09/2019","57.10","55.79","57.11","55.72","991.46K","2.33%"
"09/06/2019","55.80","55.07","55.97","55.04","659.35K","1.05%"
"09/05/2019","55.22","54.19","55.73","54.19","706.96K","2.45%"
"09/04/2019","53.90","53.95","54.19","53.63","852.43K","1.01%"
"09/03/2019","53.36","53.35","53.53","52.63","751.35K","-0.09%"
"08/30/2019","53.41","53.37","53.91","53.16","1.01M","1.50%"
"08/29/2019","52.62","52.75","52.85","52.03","970.33K","0.34%"
"08/28/2019","52.44","52.54","52.80","51.77","1.01M","-0.27%"
"08/27/2019","52.58","53.65","53.65","51.66","1.12M","-1.74%"
"08/26/2019","53.51","53.62","53.75","52.94","844.02K","0.54%"
"08/23/2019","53.22","54.45","54.56","53.02","873.25K","-3.06%"
"08/22/2019","54.90","54.59","55.10","54.22","775.02K","0.37%"
"08/21/2019","54.70","54.07","54.82","53.38","918.52K","1.48%"
"08/20/2019","53.90","54.79","54.79","53.87","951.71K","-2.02%"
"08/19/2019","55.01","54.78","55.10","54.07","780.85K","0.26%"
"08/16/2019","54.87","54.08","54.92","53.58","824.52K","1.95%"
"08/15/2019","53.82","53.50","53.97","53.01","902.19K","0.90%"
"08/14/2019","53.34","52.98","53.70","52.33","1.18M","-0.24%"
"08/13/2019","53.47","53.30","55.02","53.19","1.40M","0.21%"
"08/12/2019","53.36","56.66","56.82","53.26","1.46M","-6.75%"
"08/09/2019","57.22","57.71","57.83","56.87","693.29K","-1.51%"
"08/08/2019","58.10","56.54","58.12","56.27","1.59M","3.25%"
"08/07/2019","56.27","55.59","56.33","54.88","879.47K","0.36%"
"08/06/2019","56.07","55.59","56.40","55.00","1.27M","1.39%"
"08/05/2019","55.30","56.60","56.66","55.17","1.27M","-3.30%"
"08/02/2019","57.19","57.80","57.90","56.48","898.46K","-1.26%"
"08/01/2019","57.92","58.74","59.65","57.79","1.75M","-0.87%"
"07/31/2019","58.43","58.21","59.37","57.90","2.25M","3.67%"
"07/30/2019","56.36","56.45","56.79","56.05","1.48M","-0.39%"
"07/29/2019","56.58","56.91","57.25","55.86","1.06M","-0.61%"
"07/26/2019","56.93","56.85","57.05","56.36","974.61K","0.53%"
"07/25/2019","56.63","56.83","57.23","56.35","1.02M","-0.42%"
"07/24/2019","56.87","56.69","57.07","56.20","791.41K","-0.18%"
"07/23/2019","56.97","56.58","57.18","56.53","863.89K","1.12%"
"07/22/2019","56.34","57.05","57.24","56.04","1.31M","1.39%"
"07/19/2019","55.57","55.98","56.21","55.39","671.13K","-0.47%"
"07/18/2019","55.83","55.61","56.19","55.28","612.53K","0.29%"
"07/17/2019","55.67","55.94","55.97","55.12","666.44K","-0.30%"
"07/16/2019","55.84","56.58","56.64","55.46","685.24K","-1.66%"
"07/15/2019","56.78","57.00","57.06","56.46","633.11K","-0.14%"
"07/12/2019","56.86","56.65","57.43","56.61","789.82K","0.55%"
"07/11/2019","56.55","57.40","57.76","56.47","506.61K","-1.12%"
"07/10/2019","57.19","57.45","57.83","57.18","1.21M","-0.17%"
"07/09/2019","57.29","56.87","57.50","56.56","738.03K","0.56%"
"07/08/2019","56.97","56.59","57.24","56.28","633.30K","0.64%"
"07/05/2019","56.61","56.57","56.83","56.03","434.12K","-0.21%"
"07/03/2019","56.73","56.77","57.09","56.59","373.91K","0.57%"
"07/02/2019","56.41","56.55","57.15","56.31","783.57K","0.21%"
"07/01/2019","56.29","56.28","56.81","56.07","862.77K","1.04%"
"06/28/2019","55.71","55.27","56.25","55.04","1.59M","1.11%"
"06/27/2019","55.10","55.31","55.62","54.86","1.08M","-0.95%"
"06/26/2019","55.63","55.86","56.24","55.56","651.67K","-0.45%"
"06/25/2019","55.88","57.41","57.48","55.75","1.93M","-2.80%"
"06/24/2019","57.49","57.53","57.62","56.96","982.48K","-0.10%"
"06/21/2019","57.55","57.49","57.82","56.79","2.59M","-0.10%"
"06/20/2019","57.61","57.70","57.84","57.18","1.33M","0.44%"
"06/19/2019","57.36","58.14","58.19","57.16","3.20M","-1.07%"
"06/18/2019","57.98","57.72","58.13","57.60","2.05M","0.82%"
"06/17/2019","57.51","57.97","58.10","57.28","1.18M","-0.60%"
"06/14/2019","57.86","57.49","58.09","57.28","1.06M","0.63%"
"06/13/2019","57.50","57.40","57.95","56.98","621.68K","0.70%"
"06/12/2019","57.10","56.33","57.33","56.23","1.71M","1.60%"
"06/11/2019","56.20","56.48","56.65","55.74","1.42M","-0.35%"
"06/10/2019","56.40","55.22","56.52","55.07","2.32M","2.27%"
"06/07/2019","55.15","55.35","55.39","54.70","2.38M","0.09%"
"06/06/2019","55.10","54.67","55.24","54.12","1.10M","1.05%"
"06/05/2019","54.53","54.58","55.01","53.65","922.08K","-0.40%"
"06/04/2019","54.75","54.82","55.25","54.37","1.16M","0.27%"
"06/03/2019","54.60","52.29","54.65","51.91","1.95M","4.42%"
"05/31/2019","52.29","50.83","52.36","50.83","1.76M","2.17%"
"05/30/2019","51.18","52.17","52.42","51.09","1.27M","-1.22%"
"05/29/2019","51.81","51.12","52.82","50.67","1.80M","2.35%"
"05/28/2019","50.62","50.52","51.14","50.47","2.01M","0.14%"
"05/24/2019","50.55","51.75","51.75","50.36","1.07M","-1.69%"
"05/23/2019","51.42","51.60","51.60","50.50","1.40M","-0.92%"
"05/22/2019","51.90","51.64","51.99","50.21","1.45M","-0.15%"
"05/21/2019","51.98","51.96","52.20","51.52","1.92M","0.29%"
"05/20/2019","51.83","52.03","52.39","51.61","1.34M","-0.77%"
"05/17/2019","52.23","52.54","53.27","52.00","1.58M","-1.99%"
"05/16/2019","53.29","53.35","53.77","53.08","713.52K","0.04%"
"05/15/2019","53.27","52.49","53.65","52.39","998.20K","1.18%"
"05/14/2019","52.65","52.49","53.27","52.48","930.66K","0.30%"
"05/13/2019","52.49","52.99","53.55","52.22","1.07M","-2.36%"
"05/10/2019","53.76","52.84","53.84","51.80","1.68M","1.11%"
"05/09/2019","53.17","53.08","54.12","53.04","1.51M","-0.51%"
"05/08/2019","53.44","51.25","53.79","51.25","2.83M","6.92%"
"05/07/2019","49.98","50.30","50.53","49.64","1.44M","-1.32%"
"05/06/2019","50.65","50.72","50.93","50.20","1.05M","-0.98%"
"05/03/2019","51.15","51.13","51.48","50.75","813.58K","0.04%"
"05/02/2019","51.13","51.86","52.27","50.87","1.36M","-1.97%"
"05/01/2019","52.16","52.28","53.03","52.15","1.42M","-0.48%"
"04/30/2019","52.41","50.29","52.45","50.29","2.21M","4.57%"
"04/29/2019","50.12","49.15","50.43","49.10","2.06M","2.35%"
"04/26/2019","48.97","48.60","49.06","47.26","2.30M","0.76%"
"04/25/2019","48.60","50.96","50.97","48.52","3.16M","-4.93%"
"04/24/2019","51.12","51.21","51.42","50.96","1.78M","-0.25%"
"04/23/2019","51.25","51.48","51.98","51.25","992.90K","-0.12%"
"04/22/2019","51.31","51.13","51.42","50.80","1.29M","0.35%"
"04/18/2019","51.13","51.81","51.86","50.90","1.25M","-0.81%"
"04/17/2019","51.55","51.99","52.26","51.46","992.82K","-0.37%"
"04/16/2019","51.74","52.49","52.94","51.71","1.39M","-1.41%"
"04/15/2019","52.48","52.65","52.83","52.10","2.21M","-0.32%"
"04/12/2019","52.65","52.93","53.43","52.55","1.11M","-0.59%"
"04/11/2019","52.96","53.02","53.50","52.77","746.79K","-0.06%"
"04/10/2019","52.99","53.12","53.56","52.71","931.45K","-0.23%"
"04/09/2019","53.11","53.80","53.96","52.61","1.88M","-0.78%"
"04/08/2019","53.53","53.28","53.67","53.07","1.59M","0.53%"
"04/05/2019","53.25","52.80","53.32","52.38","2.12M","0.06%"
"04/04/2019","53.22","51.95","53.45","51.95","1.46M","2.56%"
"04/03/2019","51.89","52.15","52.38","51.65","1.28M","-0.52%"
"04/02/2019","52.16","52.89","53.30","52.10","1.05M","-1.23%"
"04/01/2019","52.81","53.32","53.50","52.67","1.03M","-0.49%"
"03/29/2019","53.07","52.42","53.22","52.38","1.25M","1.67%"
"03/28/2019","52.20","51.83","52.26","51.64","886.60K","0.75%"
"03/27/2019","51.81","51.59","51.89","51.13","1.31M","0.43%"
"03/26/2019","51.59","51.66","51.98","51.06","1.36M","0.29%"
"03/25/2019","51.44","51.59","52.09","51.08","2.45M","-0.50%"
"03/22/2019","51.70","52.26","52.35","51.45","2.03M","-1.13%"
"03/21/2019","52.29","51.46","52.53","51.39","1.35M","1.71%"
"03/20/2019","51.41","51.94","52.22","51.30","1.15M","-1.23%"
"03/19/2019","52.05","52.25","52.96","51.94","1.59M","-0.33%"
"03/18/2019","52.22","52.95","53.39","52.06","2.89M","-1.21%"
"03/15/2019","52.86","52.10","52.92","51.94","3.47M","1.56%"
"03/14/2019","52.05","52.05","52.44","51.45","1.78M","0.06%"
"03/13/2019","52.02","52.11","52.57","51.86","2.21M","0.04%"
"03/12/2019","52.00","51.75","52.25","51.53","1.60M","0.70%"
"03/11/2019","51.64","50.43","52.00","50.25","2.45M","2.81%"
"03/08/2019","50.23","50.51","50.68","49.90","1.52M","-0.69%"
"03/07/2019","50.58","50.94","51.15","50.07","4.42M","-0.86%"
"03/06/2019","51.02","52.18","52.26","50.97","2.34M","-2.26%"
"03/05/2019","52.20","52.85","52.92","52.19","2.27M","-1.16%"
"03/04/2019","52.81","53.01","53.36","52.34","1.55M","-0.36%"
"03/01/2019","53.00","53.14","53.49","52.29","1.35M","-0.15%"
"02/28/2019","53.08","53.09","53.34","52.73","2.49M","0.09%"
"02/27/2019","53.03","52.77","53.30","52.34","2.44M","0.32%"
"02/26/2019","52.86","53.59","53.75","52.63","2.79M","-1.07%"
"02/25/2019","53.43","52.00","54.04","51.85","3.17M","3.21%"
